COLLECZIP,FIPSCOUNTY,TRAPTYPE,POOLSIZE,GENDER,TESTTYPE,RESULTTYPE,POSITIVE,LOGITUDE,LATITUDE,GENUS,WEEK_NEW,COLLECYEAR,CTY_WK_YEA,COLLECSAMP,COLLECDATE,Pool_ID,H1500W32,H1500W34,H1500W35,H1500W36,H1500W37,H1500W38,H1500W39,H1500W40,H3000W32,H3000W33,H3000W34,H3000W35,H3000W36,H3000W37,H3000W38,H3000W39,H3000W40,H3000W45
60014,MCHENRY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.26823,42.2226,Culex,34,2013,MCHENRY_34_2013,3692013,41509,PID005512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60014,MCHENRY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.26823,42.2226,Culex,34,2013,MCHENRY_34_2013,3702013,41509,PID005514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60014,MCHENRY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.26823,42.2226,Culex,34,2013,MCHENRY_34_2013,3712013,41509,PID005516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60014,MCHENRY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.26823,42.2226,Culex,34,2013,MCHENRY_34_2013,3722013,41509,PID005517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60014,MCHENRY,GRAVID TRAP,20,Female,RAMP WNV,NEGATIVE,0,-88.26823,42.2226,Culex,34,2013,MCHENRY_34_2013,3732013,41509,PID005518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60014,MCHENRY,GRAVID TRAP,34,Female,RAMP WNV,NEGATIVE,0,-88.26823,42.2226,Culex,35,2013,MCHENRY_35_2013,3832013,41513,PID005522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60014,MCHENRY,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-88.26823,42.2226,Culex,35,2013,MCHENRY_35_2013,4052013,41516,PID005564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60014,MCHENRY,GRAVID TRAP,22,Female,RAMP WNV,NEGATIVE,0,-88.26823,42.2226,Culex,35,2013,MCHENRY_35_2013,4062013,41516,PID005566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60014,MCHENRY,GRAVID TRAP,43,Female,RAMP WNV,NEGATIVE,0,-88.26823,42.2226,Culex,22,2013,MCHENRY_22_2013,432013,41424,PID005571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60014,MCHENRY,GRAVID TRAP,43,Female,RAMP WNV,NEGATIVE,0,-88.26823,42.2226,Culex,22,2013,MCHENRY_22_2013,442013,41424,PID005573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60014,MCHENRY,GRAVID TRAP,30,Female,RAMP WNV,NEGATIVE,0,-88.26823,42.2226,Culex,37,2013,MCHENRY_37_2013,4732013,41529,PID005585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60014,MCHENRY,GRAVID TRAP,15,Female,RAMP WNV,NEGATIVE,0,-88.26823,42.2226,Culex,38,2013,MCHENRY_38_2013,4912013,41533,PID005591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60014,MCHENRY,GRAVID TRAP,1,Female,RAMP WNV,NEGATIVE,0,-88.26823,42.2226,Culex,23,2013,MCHENRY_23_2013,612013,41428,PID005693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60014,MCHENRY,GRAVID TRAP,7,Female,RAMP WNV,NEGATIVE,0,-88.26823,42.2226,Culex,24,2013,MCHENRY_24_2013,792013,41435,PID005730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60015,LAKE,GRAVID TRAP,19,Female,RAMP WNV,NEGATIVE,0,-87.86363,42.16922,Culex,23,2013,LAKE_23_2013,013-0012,41430,PID005992,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60015,LAKE,GRAVID TRAP,20,Female,RAMP WNV,NEGATIVE,0,-87.86363,42.16922,Culex,23,2013,LAKE_23_2013,013-0014,41430,PID005993,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60015,LAKE,GRAVID TRAP,8,Female,RAMP WNV,NEGATIVE,0,-87.86363,42.16922,Culex,23,2013,LAKE_23_2013,013-0016,41430,PID005994,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60015,LAKE,GRAVID TRAP,14,Female,RAMP WNV,NEGATIVE,0,-87.86363,42.16922,Culex,24,2013,LAKE_24_2013,013-0052,41436,PID005995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60015,LAKE,GRAVID TRAP,4,Female,RAMP WNV,NEGATIVE,0,-87.906491,42.182227,Culex,24,2013,LAKE_24_2013,013-0053,41436,PID005996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60015,LAKE,GRAVID TRAP,3,Female,RAMP WNV,NEGATIVE,0,-87.86363,42.16922,Culex,24,2013,LAKE_24_2013,013-0054,41436,PID005997,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60015,LAKE,GRAVID TRAP,15,Female,RAMP WNV,NEGATIVE,0,-87.86363,42.16922,Culex,24,2013,LAKE_24_2013,013-0056,41436,PID005998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60015,LAKE,GRAVID TRAP,4,Female,RAMP WNV,NEGATIVE,0,-87.886698,42.160485,Culex,24,2013,LAKE_24_2013,013-0094,41437,PID005999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60015,LAKE,GRAVID TRAP,9,Female,RAMP WNV,NEGATIVE,0,-87.86363,42.16922,Culex,26,2013,LAKE_26_2013,013-0156,41450,PID006000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60015,LAKE,GRAVID TRAP,10,Female,RAMP WNV,NEGATIVE,0,-87.86363,42.16922,Culex,26,2013,LAKE_26_2013,013-0159,41450,PID006001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60015,LAKE,GRAVID TRAP,6,Female,RAMP WNV,NEGATIVE,0,-87.86363,42.16922,Culex,27,2013,LAKE_27_2013,013-0202,41457,PID006002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60015,LAKE,GRAVID TRAP,4,Female,PCRWNV,NEGATIVE,0,-87.86363,42.16922,Culex,27,2013,LAKE_27_2013,013-0205,41457,PID006003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60015,LAKE,GRAVID TRAP,16,Female,RAMP WNV,NEGATIVE,0,-87.86363,42.16922,Culex,28,2013,LAKE_28_2013,013-0252,41464,PID006004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60015,LAKE,GRAVID TRAP,10,Female,RAMP WNV,NEGATIVE,0,-87.906491,42.182227,Culex,28,2013,LAKE_28_2013,013-0253,41464,PID006005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60015,LAKE,GRAVID TRAP,13,Female,RAMP WNV,NEGATIVE,0,-87.86363,42.16922,Culex,28,2013,LAKE_28_2013,013-0255,41464,PID006006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60015,LAKE,GRAVID TRAP,42,Female,RAMP WNV,NEGATIVE,0,-87.86363,42.16922,Culex,28,2013,LAKE_28_2013,013-0258,41464,PID006007,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60015,LAKE,GRAVID TRAP,43,Female,RAMP WNV,NEGATIVE,0,-87.86363,42.16922,Culex,28,2013,LAKE_28_2013,013-0259,41464,PID006008,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60015,LAKE,GRAVID TRAP,3,Female,RAMP WNV,NEGATIVE,0,-87.86363,42.16922,Culex,29,2013,LAKE_29_2013,013-0359,41471,PID006009,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60015,LAKE,GRAVID TRAP,19,Female,RAMP WNV,NEGATIVE,0,-87.906491,42.182227,Culex,29,2013,LAKE_29_2013,013-0360,41471,PID006010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60015,LAKE,GRAVID TRAP,12,Female,RAMP WNV,NEGATIVE,0,-87.86363,42.16922,Culex,29,2013,LAKE_29_2013,013-0362,41471,PID006011,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60015,LAKE,GRAVID TRAP,22,Female,RAMP WNV,NEGATIVE,0,-87.86363,42.16922,Culex,29,2013,LAKE_29_2013,013-0365,41471,PID006012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60015,LAKE,GRAVID TRAP,5,Female,RAMP WNV,NEGATIVE,0,-87.86363,42.16922,Culex,30,2013,LAKE_30_2013,013-0450,41480,PID006013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60015,LAKE,GRAVID TRAP,19,Female,RAMP WNV,NEGATIVE,0,-87.906491,42.182227,Culex,30,2013,LAKE_30_2013,013-0451,41480,PID006014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60015,LAKE,GRAVID TRAP,6,Female,RAMP WNV,POSITIVE,1,-87.86363,42.16922,Culex,30,2013,LAKE_30_2013,013-0453,41480,PID006015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60015,LAKE,GRAVID TRAP,7,Female,RAMP WNV,NEGATIVE,0,-87.86363,42.16922,Culex,30,2013,LAKE_30_2013,013-0456,41480,PID006016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60015,LAKE,GRAVID TRAP,3,Female,RAMP WNV,NEGATIVE,0,-87.86363,42.16922,Culex,31,2013,LAKE_31_2013,013-0511,41485,PID006017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60015,LAKE,GRAVID TRAP,17,Female,RAMP WNV,NEGATIVE,0,-87.906491,42.182227,Culex,31,2013,LAKE_31_2013,013-0512,41485,PID006018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60015,LAKE,GRAVID TRAP,4,Female,RAMP WNV,NEGATIVE,0,-87.86363,42.16922,Culex,31,2013,LAKE_31_2013,013-0514,41485,PID006019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60015,LAKE,GRAVID TRAP,3,Female,RAMP WNV,NEGATIVE,0,-87.86363,42.16922,Culex,31,2013,LAKE_31_2013,013-0516,41485,PID006020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60015,LAKE,GRAVID TRAP,5,Female,RAMP WNV,NEGATIVE,0,-87.86363,42.16922,Culex,32,2013,LAKE_32_2013,013-0582,41492,PID006021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60015,LAKE,GRAVID TRAP,3,Female,RAMP WNV,NEGATIVE,0,-87.906491,42.182227,Culex,32,2013,LAKE_32_2013,013-0583,41492,PID006022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60015,LAKE,GRAVID TRAP,10,Female,RAMP WNV,POSITIVE,1,-87.86363,42.16922,Culex,32,2013,LAKE_32_2013,013-0585,41492,PID006023,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60015,LAKE,GRAVID TRAP,6,Female,RAMP WNV,NEGATIVE,0,-87.86363,42.16922,Culex,32,2013,LAKE_32_2013,013-0588,41492,PID006024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60015,LAKE,GRAVID TRAP,7,Female,RAMP WNV,NEGATIVE,0,-87.86363,42.16922,Culex,33,2013,LAKE_33_2013,013-0660,41499,PID006025,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60015,LAKE,GRAVID TRAP,31,Female,RAMP WNV,NEGATIVE,0,-87.86363,42.16922,Culex,33,2013,LAKE_33_2013,013-0662,41499,PID006026,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60015,LAKE,GRAVID TRAP,12,Female,RAMP WNV,POSITIVE,1,-87.906491,42.182227,Culex,33,2013,LAKE_33_2013,013-0672,41499,PID006027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60015,LAKE,GRAVID TRAP,6,Female,RAMP WNV,NEGATIVE,0,-87.86363,42.16922,Culex,34,2013,LAKE_34_2013,013-0722,41506,PID006028,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60015,LAKE,GRAVID TRAP,11,Female,RAMP WNV,NEGATIVE,0,-87.906491,42.182227,Culex,34,2013,LAKE_34_2013,013-0723,41506,PID006029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60015,LAKE,GRAVID TRAP,9,Female,RAMP WNV,NEGATIVE,0,-87.86363,42.16922,Culex,34,2013,LAKE_34_2013,013-0724,41506,PID006030,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60015,LAKE,GRAVID TRAP,23,Female,RAMP WNV,NEGATIVE,0,-87.86363,42.16922,Culex,34,2013,LAKE_34_2013,013-0727,41506,PID006031,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60015,LAKE,GRAVID TRAP,5,Female,RAMP WNV,NEGATIVE,0,-87.86363,42.16922,Culex,35,2013,LAKE_35_2013,013-0782,41513,PID006032,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60015,LAKE,GRAVID TRAP,19,Female,RAMP WNV,NEGATIVE,0,-87.906491,42.182227,Culex,35,2013,LAKE_35_2013,013-0783,41513,PID006033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60015,LAKE,GRAVID TRAP,52,Female,RAMP WNV,NEGATIVE,0,-87.86363,42.16922,Culex,35,2013,LAKE_35_2013,013-0785,41513,PID006034,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60015,LAKE,GRAVID TRAP,46,Female,RAMP WNV,NEGATIVE,0,-87.86363,42.16922,Culex,35,2013,LAKE_35_2013,013-0788,41513,PID006035,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60015,LAKE,GRAVID TRAP,18,Female,RAMP WNV,NEGATIVE,0,-87.86363,42.16922,Culex,36,2013,LAKE_36_2013,013-0854,41522,PID006036,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60015,LAKE,GRAVID TRAP,20,Female,RAMP WNV,NEGATIVE,0,-87.906491,42.182227,Culex,36,2013,LAKE_36_2013,013-0856,41522,PID006037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60015,LAKE,GRAVID TRAP,20,Female,RAMP WNV,POSITIVE,1,-87.86363,42.16922,Culex,36,2013,LAKE_36_2013,013-0858,41522,PID006038,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60015,LAKE,GRAVID TRAP,24,Female,RAMP WNV,NEGATIVE,0,-87.86363,42.16922,Culex,36,2013,LAKE_36_2013,013-0862,41522,PID006039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60015,LAKE,GRAVID TRAP,16,Female,RAMP WNV,NEGATIVE,0,-87.86363,42.16922,Culex,37,2013,LAKE_37_2013,013-0898,41527,PID006040,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60015,LAKE,GRAVID TRAP,35,Female,RAMP WNV,POSITIVE,1,-87.906491,42.182227,Culex,37,2013,LAKE_37_2013,013-0899,41527,PID006041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60015,LAKE,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.86363,42.16922,Culex,37,2013,LAKE_37_2013,013-0901,41527,PID006042,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60015,LAKE,GRAVID TRAP,7,Female,PCRWNV,POSITIVE,1,-87.86363,42.16922,Culex,37,2013,LAKE_37_2013,013-0902,41527,PID006043,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60015,LAKE,GRAVID TRAP,19,Female,RAMP WNV,NEGATIVE,0,-87.86363,42.16922,Culex,37,2013,LAKE_37_2013,013-0907,41527,PID006044,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.8685,42.0431,Culex,33,2013,COOK_33_2013,1025,41500,PID006742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,30,Female,RAMP WNV,NEGATIVE,0,-87.92988,42.04765,Culex,23,2013,COOK_23_2013,105,41429,PID006764,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,17,Female,RAMP WNV,NEGATIVE,0,-87.874629,42.032471,Culex,33,2013,COOK_33_2013,1071,41502,PID006780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60016,COOK,GRAVID TRAP,44,Female,RAMP WNV,POSITIVE,1,-87.8685,42.0431,Culex,33,2013,COOK_33_2013,1072,41502,PID006782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,11,Female,RAMP WNV,NEGATIVE,0,-87.874629,42.032471,Culex,25,2013,COOK_25_2013,108,41442,PID006790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60016,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.874629,42.032471,Culex,34,2013,COOK_34_2013,1107,41505,PID006806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60016,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.8685,42.0431,Culex,34,2013,COOK_34_2013,1108,41505,PID006807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.8685,42.0431,Culex,34,2013,COOK_34_2013,1117,41507,PID006810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.874629,42.032471,Culex,34,2013,COOK_34_2013,1120,41507,PID006814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60016,COOK,GRAVID TRAP,18,Female,RAMP WNV,NEGATIVE,0,-87.92988,42.04765,Culex,23,2013,COOK_23_2013,114,41430,PID006825,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.8685,42.0431,Culex,34,2013,COOK_34_2013,1153,41509,PID006835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,30,Female,RAMP WNV,POSITIVE,1,-87.874629,42.032471,Culex,34,2013,COOK_34_2013,1154,41509,PID006836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60016,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.874629,42.032471,Culex,35,2013,COOK_35_2013,1188,41512,PID006855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60016,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.8685,42.0431,Culex,35,2013,COOK_35_2013,1190,41512,PID006857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.8685,42.0431,Culex,35,2013,COOK_35_2013,1233,41514,PID006875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.874629,42.032471,Culex,35,2013,COOK_35_2013,1237,41514,PID006876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60016,COOK,GRAVID TRAP,33,Female,RAMP WNV,NEGATIVE,0,-87.8685,42.0431,Culex,35,2013,COOK_35_2013,1285,41516,PID006910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,41,Female,RAMP WNV,NEGATIVE,0,-87.874629,42.032471,Culex,35,2013,COOK_35_2013,1286,41516,PID006912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60016,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.8685,42.0431,Culex,36,2013,COOK_36_2013,1296,41521,PID006913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,3,Female,RAMP WNV,NEGATIVE,0,-87.874629,42.032471,Culex,36,2013,COOK_36_2013,1305,41521,PID006916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60016,COOK,GRAVID TRAP,37,Female,RAMP WNV,NEGATIVE,0,-87.8685,42.0431,Culex,36,2013,COOK_36_2013,1355,41523,PID006934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.874629,42.032471,Culex,36,2013,COOK_36_2013,1356,41523,PID006935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60016,COOK,GRAVID TRAP,1,Female,RAMP WNV,NEGATIVE,0,-87.874629,42.032471,Culex,25,2013,COOK_25_2013,138,41444,PID006943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60016,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.8685,42.0431,Culex,37,2013,COOK_37_2013,1381,41526,PID006945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,15,Female,RAMP WNV,NEGATIVE,0,-87.874629,42.032471,Culex,37,2013,COOK_37_2013,1382,41526,PID006946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60016,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.8685,42.0431,Culex,37,2013,COOK_37_2013,1425,41528,PID006963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,37,Female,RAMP WNV,POSITIVE,1,-87.874629,42.032471,Culex,37,2013,COOK_37_2013,1427,41528,PID006965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60016,COOK,GRAVID TRAP,6,Female,RAMP WNV,NEGATIVE,0,-87.874629,42.032471,Culex,37,2013,COOK_37_2013,1449,41530,PID006973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60016,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.8685,42.0431,Culex,37,2013,COOK_37_2013,1450,41530,PID006977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,6,Female,RAMP WNV,NEGATIVE,0,-87.874629,42.032471,Culex,38,2013,COOK_38_2013,1497,41533,PID006993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60016,COOK,GRAVID TRAP,3,Female,RAMP WNV,NEGATIVE,0,-87.8685,42.0431,Culex,38,2013,COOK_38_2013,1498,41533,PID006994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,24,Female,RAMP WNV,POSITIVE,1,-87.874629,42.032471,Culex,38,2013,COOK_38_2013,1529,41535,PID007001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60016,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.92988,42.04765,Culex,24,2013,COOK_24_2013,153,41437,PID007003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,14,Female,RAMP WNV,POSITIVE,1,-87.8685,42.0431,Culex,38,2013,COOK_38_2013,1530,41535,PID007004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,49,Female,RAMP WNV,NEGATIVE,0,-87.8685,42.0431,Culex,38,2013,COOK_38_2013,1559,41537,PID007015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.92988,42.04765,Culex,24,2013,COOK_24_2013,168,41436,PID007062,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,5,Female,RAMP WNV,NEGATIVE,0,-87.8685,42.0431,Culex,25,2013,COOK_25_2013,182,41446,PID007097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,19,Female,RAMP WNV,NEGATIVE,0,-87.874629,42.032471,Culex,25,2013,COOK_25_2013,194,41446,PID007107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60016,COOK,GRAVID TRAP,46,Female,RAMP WNV,NEGATIVE,0,-87.874629,42.032471,Culex,26,2013,COOK_26_2013,209,41449,PID007131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60016,COOK,GRAVID TRAP,7,Female,RAMP WNV,NEGATIVE,0,-87.8685,42.0431,Culex,26,2013,COOK_26_2013,218,41449,PID007149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,32,Female,RAMP WNV,NEGATIVE,0,-87.874629,42.032471,Culex,26,2013,COOK_26_2013,241,41451,PID007178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60016,COOK,GRAVID TRAP,44,Female,RAMP WNV,NEGATIVE,0,-87.8685,42.0431,Culex,26,2013,COOK_26_2013,244,41451,PID007184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,2,Female,RAMP WNV,NEGATIVE,0,-87.874629,42.032471,Culex,26,2013,COOK_26_2013,307,41453,PID007260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60016,COOK,GRAVID TRAP,4,Female,RAMP WNV,NEGATIVE,0,-87.8685,42.0431,Culex,26,2013,COOK_26_2013,308,41453,PID007262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,6,Female,RAMP WNV,NEGATIVE,0,-87.874629,42.032471,Culex,23,2013,COOK_23_2013,32,41432,PID007277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60016,COOK,GRAVID TRAP,24,Female,RAMP WNV,NEGATIVE,0,-87.8685,42.0431,Culex,27,2013,COOK_27_2013,324,41456,PID007285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.874629,42.032471,Culex,27,2013,COOK_27_2013,373,41458,PID007352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60016,COOK,GRAVID TRAP,18,Female,RAMP WNV,NEGATIVE,0,-87.8685,42.0431,Culex,27,2013,COOK_27_2013,374,41458,PID007357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,18,Female,RAMP WNV,NEGATIVE,0,-87.874629,42.032471,Culex,24,2013,COOK_24_2013,40,41435,PID007386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
